Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-May-2018,1099.10,1099.10,1066.70,1073.40,1080.079954124682559187,12207,375,13184536.00,2908,23.82,32.40,-25.70
11-May-2018,1078.00,1104.55,1078.00,1099.10,1096.861915367483296213,52982,1107,58113938.00,17209,32.48,26.55,21.10
10-May-2018,1106.00,1123.50,1074.40,1087.90,1090.470789338335400720,33053,992,36043331.00,5006,15.15,49.10,-18.10
9-May-2018,1110.00,1125.75,1102.80,1116.85,1116.896987871320200115,67361,502,75235298.00,53739,79.78,22.95,6.85
8-May-2018,1136.00,1140.00,1112.15,1117.25,1118.181445371925971981,75593,664,84526690.00,54454,72.04,27.85,-18.75
7-May-2018,1115.00,1136.45,1115.00,1129.20,1128.254418888840396281,45826,1048,51703387.00,9632,21.02,21.45,14.20
4-May-2018,1108.00,1117.20,1102.60,1109.05,1109.114559240254269740,65285,444,72408544.00,52889,81.01,14.60,1.05
3-May-2018,1116.00,1127.80,1100.00,1108.00,1109.667466681725773661,35416,1012,39299983.00,6794,19.18,27.80,-8.00
2-May-2018,1118.00,1151.70,1108.75,1121.10,1132.400236866593350816,59105,1841,66930516.00,9065,15.34,42.95,3.10
30-April-2018,1101.15,1131.40,1101.15,1110.55,1119.762339996493073820,45624,1220,51088037.00,5861,12.85,30.25,9.40
27-April-2018,1120.05,1131.50,1091.80,1101.15,1113.136670286049947489,56179,1409,62534905.00,11907,21.19,39.70,-18.90
26-April-2018,1140.00,1140.35,1100.05,1111.10,1111.395071747824041402,85020,1891,94490809.00,15269,17.96,40.30,-28.90
25-April-2018,1102.00,1149.15,1083.60,1132.35,1125.539314349019718833,247327,7812,278376262.00,22979,9.29,65.55,30.35
24-April-2018,1046.70,1075.00,1045.75,1065.50,1062.950381545170024967,56874,1683,60454240.00,8504,14.95,29.25,18.80
23-April-2018,1047.00,1056.35,1034.10,1043.80,1045.143728304719016793,21318,631,22280374.00,3300,15.48,22.25,-3.20
20-April-2018,1046.80,1064.50,1043.00,1049.85,1050.317239448680158743,60727,403,63782615.00,51189,84.29,21.50,3.05
19-April-2018,1063.00,1063.00,1041.00,1054.25,1049.840167793853265987,11681,449,12263183.00,2302,19.71,22.00,-8.75
18-April-2018,1050.00,1060.85,1036.85,1042.05,1046.039610867795821867,25801,642,26988868.00,3669,14.22,24.00,-7.95
17-April-2018,1070.25,1072.65,1043.00,1051.25,1053.711427800755259845,22244,685,23438757.00,2670,12.00,29.65,-19.00
16-April-2018,1064.75,1077.50,1055.50,1071.15,1069.906941431670281995,23050,636,24661355.00,4008,17.39,22.00,6.40
13-April-2018,1051.00,1073.00,1051.00,1065.70,1061.704691422423629902,30673,944,32565668.00,3796,12.38,22.00,14.70
12-April-2018,1048.00,1069.25,1036.00,1051.20,1055.873646585230427540,28816,1063,30426055.00,4639,16.10,33.25,3.20
11-April-2018,1048.00,1048.00,1025.15,1042.50,1038.920326945204935920,25203,758,26183909.00,3692,14.65,22.85,-5.50
10-April-2018,1040.05,1048.70,1024.10,1038.40,1037.718345247363578455,56516,1329,58647690.00,16593,29.36,24.60,-1.65
9-April-2018,1012.00,1043.20,1001.20,1034.80,1025.169430839026359685,94121,2523,96489972.00,13416,14.25,42.00,22.80
6-April-2018,969.95,994.50,955.00,990.05,985.321882599193523563,32487,1159,32010152.00,6619,20.37,39.50,20.10
5-April-2018,953.40,966.70,951.85,962.50,960.016710303403665485,25972,848,24933554.00,5787,22.28,14.85,9.10
4-April-2018,934.60,967.00,933.00,936.25,945.993859519849540692,142497,2490,134801287.00,62082,43.57,34.00,1.65
3-April-2018,920.00,934.80,912.25,931.70,925.007205375298382105,22622,711,20925513.00,3166,14.00,22.55,11.70
2-April-2018,907.55,929.80,903.35,926.00,918.028439996270164423,32173,1039,29535729.00,2657,8.26,26.45,18.45
28-March-2018,922.00,925.50,895.10,898.55,908.823068843693306597,31419,887,28554312.00,6244,19.87,30.40,-23.45
27-March-2018,930.00,938.50,917.15,920.55,925.021645021645021645,21252,521,19658560.00,6955,32.73,21.35,-9.45
26-March-2018,891.00,931.50,852.70,923.85,907.418221282753337400,281956,2621,255852012.00,11725,4.16,78.80,32.85
23-March-2018,911.35,916.85,887.00,890.50,896.538617018248071284,35127,936,31492712.00,14067,40.05,29.85,-20.85
22-March-2018,924.00,949.00,913.45,927.55,935.903525901817195551,36870,1234,34506763.00,6170,16.73,35.55,3.55
21-March-2018,924.50,936.00,920.05,930.10,929.784802504816955684,74736,1135,69488397.00,54671,73.15,15.95,5.60
20-March-2018,894.75,916.45,894.10,910.95,911.350536796747571633,41077,880,37435546.00,10374,25.26,22.35,16.20
19-March-2018,928.15,932.00,898.00,903.40,910.014626338447952312,18118,589,16487645.00,2898,16.00,34.00,-24.75
16-March-2018,941.00,946.95,922.95,927.25,932.902581828442437923,14176,464,13224827.00,2754,19.43,24.00,-13.75
15-March-2018,945.00,955.95,938.90,942.70,947.749753512447621395,16228,507,15380083.00,4064,25.04,17.05,-2.30
14-March-2018,925.20,951.35,920.10,945.10,936.780549100145922282,37006,874,34666501.00,8016,21.66,31.25,19.90
13-March-2018,902.00,938.50,902.00,925.20,928.755508561293403369,14659,480,13614627.00,2605,17.77,36.50,23.20
12-March-2018,907.00,925.00,901.25,922.85,915.580520109836859958,24764,670,22673436.00,5396,21.79,23.75,15.85
9-March-2018,915.00,918.30,894.95,900.10,905.753269741370832923,30507,847,27631815.00,6909,22.65,23.35,-14.90
8-March-2018,891.15,909.95,879.55,906.65,900.931354125257489790,55342,1014,49859343.00,12980,23.45,30.40,15.50
7-March-2018,907.60,912.70,874.80,892.60,897.181517487987484635,44745,1248,40144387.00,10025,22.40,37.90,-15.00
6-March-2018,928.90,939.00,902.00,908.20,922.776893034542903727,26373,839,24336395.00,5490,20.82,37.00,-20.70
5-March-2018,936.00,940.45,905.35,921.00,919.214639694532455926,24618,971,22629226.00,4599,18.68,35.10,-15.00
1-March-2018,947.00,964.30,934.35,937.45,949.138769200407854488,30403,875,28856666.00,3991,13.13,29.95,-9.55
28-February-2018,941.00,959.05,929.75,955.15,948.521904131221027965,39262,1044,37240867.00,7105,18.10,29.30,14.15
27-February-2018,955.00,961.10,944.10,947.90,950.848141767167117893,16252,498,15453184.00,3727,22.93,17.00,-7.10
26-February-2018,952.00,969.10,944.00,958.95,960.989649366085578446,20192,750,19404303.00,3551,17.59,25.10,6.95
23-February-2018,921.50,955.80,921.50,951.70,942.728519423527651722,20053,671,18904535.00,3200,15.96,34.30,30.20
22-February-2018,940.00,940.00,921.45,925.65,929.406673569277108433,21248,708,19748033.00,5282,24.86,18.55,-14.35
21-February-2018,946.50,962.55,938.45,943.15,948.805622814097390368,29736,727,28213684.00,4824,16.22,24.10,-3.35
20-February-2018,940.00,968.00,935.25,955.60,957.042529093637624939,35317,1016,33799871.00,4642,13.14,32.75,15.60
19-February-2018,929.00,950.00,918.00,938.85,930.506074132670358232,35396,939,32936193.00,6519,18.42,32.00,9.85
16-February-2018,974.00,977.50,918.80,930.70,934.717947568397574562,89221,983,83396470.00,57413,64.35,58.70,-43.30
15-February-2018,995.00,995.00,950.00,962.15,967.433686910704381586,28848,682,27908527.00,5829,20.21,45.00,-32.85
14-February-2018,980.10,998.10,969.15,975.10,984.881875315381439515,21799,611,21469440.00,4185,19.20,28.95,-5.00
12-February-2018,980.00,993.50,964.20,980.05,981.961307229844303992,38922,1005,38219898.00,4685,12.04,29.30,0.05
9-February-2018,937.00,971.55,934.30,965.40,956.224203853079750363,40539,1044,38764373.00,4387,10.82,37.25,28.40
8-February-2018,920.00,974.05,916.40,968.70,951.523293821501700073,106466,2567,101304879.00,19174,18.01,57.65,48.70
7-February-2018,895.00,931.30,895.00,918.45,918.184207212878856012,55595,2287,51046451.00,7865,14.15,36.30,23.45
6-February-2018,898.90,905.00,854.60,887.15,885.986427898209236569,68965,2985,61102054.00,14481,21.00,50.40,-11.75
5-February-2018,924.00,946.95,870.00,931.75,914.117172618329997829,82946,2250,75822363.00,10920,13.17,76.95,7.75
2-February-2018,1000.00,1000.00,923.00,935.60,955.762091652840551518,87395,2612,83528828.00,15087,17.26,77.00,-64.40
1-February-2018,1045.00,1062.00,947.65,1019.55,1007.210606397981147480,107784,3565,108561188.00,12733,11.81,114.35,-25.45
31-January-2018,1068.00,1080.00,1044.15,1049.15,1057.185254901960784313,38250,1255,40437336.00,10364,27.10,35.85,-18.85
30-January-2018,1111.00,1111.00,1076.00,1078.05,1087.139224288542920371,25757,981,28001445.00,6025,23.39,35.00,-32.95
29-January-2018,1072.95,1122.45,1072.95,1107.80,1106.274861181221605249,31696,1275,35064488.00,6677,21.07,49.50,34.85
25-January-2018,1130.00,1134.00,1072.05,1076.65,1087.835851650706466024,291663,1866,317281468.00,24060,8.25,61.95,-53.35
24-January-2018,1110.05,1135.80,1110.05,1123.55,1126.855104652913717813,26564,1061,29933779.00,6594,24.82,25.75,13.50
23-January-2018,1106.10,1133.55,1094.10,1126.30,1118.603017024081901733,51574,1807,57690832.00,13670,26.51,39.45,20.20
22-January-2018,1081.85,1104.90,1081.85,1101.15,1093.969029850746268656,18760,579,20522859.00,4305,22.95,23.05,19.30
19-January-2018,1075.00,1086.40,1059.00,1081.85,1073.995452840802550159,21332,769,22910471.00,2673,12.53,27.40,6.85
18-January-2018,1110.00,1110.50,1048.65,1062.45,1075.265185116018488258,21419,853,23031105.00,4446,20.76,61.85,-47.55
17-January-2018,1094.00,1114.15,1068.60,1108.45,1092.523157439105969385,25413,891,27764291.00,4511,17.75,45.55,14.45
16-January-2018,1122.00,1134.50,1084.00,1098.65,1117.559284048116357427,327955,1323,366509155.00,286538,87.37,50.50,-23.35
15-January-2018,1130.00,1141.00,1117.90,1126.90,1130.963619173533390726,130096,1002,147133843.00,102403,78.71,23.10,-3.10
12-January-2018,1115.95,1131.35,1105.05,1123.70,1121.525591673795266609,70140,1503,78663805.00,19964,28.46,26.30,7.75
11-January-2018,1110.05,1127.30,1107.50,1111.90,1117.654714723697001420,26746,804,29892793.00,4776,17.86,19.80,1.85
10-January-2018,1123.00,1130.00,1108.95,1113.00,1116.402680021656740660,22164,838,24743949.00,4907,22.14,21.05,-10.00
9-January-2018,1090.05,1141.00,1090.00,1126.75,1129.534057858395683932,90082,2667,101750687.00,14688,16.31,51.00,36.70
8-January-2018,1128.95,1128.95,1081.00,1088.15,1100.578898774550948463,23828,820,26224594.00,3775,15.84,47.95,-40.80
5-January-2018,1110.00,1117.20,1093.00,1109.60,1108.465998713117014431,54395,1724,60295008.00,12211,22.45,24.20,-0.40
4-January-2018,1061.75,1104.00,1053.75,1096.15,1081.886303101001263730,51435,1481,55646822.00,11834,23.01,50.25,34.40
3-January-2018,1053.00,1072.00,1043.00,1058.50,1061.550961274912878342,25539,810,27110950.00,6707,26.26,29.00,5.50
2-January-2018,1055.30,1058.20,1033.95,1047.20,1044.853477507346846507,26542,849,27732501.00,5518,20.79,24.25,-8.10
1-January-2018,1058.05,1067.25,1046.75,1053.65,1057.740063934348012786,20959,647,22169174.00,4257,20.31,20.50,-4.40
29-December-2017,1050.00,1064.00,1045.50,1056.00,1056.153212156891603502,27178,845,28704132.00,6084,22.39,18.50,6.00
28-December-2017,1040.00,1056.45,1027.55,1050.35,1048.251556799166049433,36453,1222,38211914.00,7651,20.99,28.90,10.35
27-December-2017,1059.75,1059.75,1025.00,1038.20,1040.105557004956952778,19165,645,19933623.00,3292,17.18,34.75,-21.55
26-December-2017,1030.00,1059.00,1030.00,1054.10,1050.917945316105214582,34672,1190,36437427.00,7100,20.48,29.00,24.10
22-December-2017,1036.00,1038.50,1023.00,1032.15,1029.107222013130932965,23913,679,24609041.00,5968,24.96,15.50,-3.85
21-December-2017,1028.00,1049.70,1027.00,1036.00,1039.506367261434425476,54419,1501,56568897.00,16499,30.32,22.70,8.00
20-December-2017,1032.80,1039.50,1018.00,1020.85,1028.674923788611993434,46909,1310,48254112.00,4997,10.65,21.50,-11.95
19-December-2017,1026.10,1036.00,1021.50,1027.45,1028.600800026741840952,89747,2062,92313836.00,17862,19.90,14.50,1.35
18-December-2017,977.30,1025.00,937.40,1017.25,1002.903525453481568168,123048,3726,123405273.00,18900,15.36,87.60,39.95
15-December-2017,980.50,986.00,973.50,976.15,978.866892385315010290,15063,516,14744672.00,4557,30.25,12.50,-4.35
14-December-2017,971.00,979.10,959.40,970.90,968.551552574297010350,22511,997,21803064.00,4843,21.51,19.70,-0.10
13-December-2017,971.10,997.75,960.20,970.35,983.523150104669333359,101749,2369,100072497.00,16041,15.77,37.55,-0.75
12-December-2017,958.00,983.30,953.00,977.05,968.417054187674384453,61287,1490,59351376.00,7358,12.01,30.30,19.05
11-December-2017,961.20,972.35,955.00,957.65,960.573200034325924654,23306,430,22387119.00,11795,50.61,17.35,-3.55
8-December-2017,943.00,968.60,943.00,955.35,959.939381386357359845,50694,1258,48663167.00,9599,18.94,25.60,12.35
7-December-2017,934.40,949.05,931.75,937.90,940.344049916054827473,39907,744,37526310.00,13011,32.60,17.30,3.50
6-December-2017,941.20,948.40,934.00,936.90,938.904316460262113742,41585,770,39044336.00,11801,28.38,14.40,-4.30
5-December-2017,940.80,949.50,932.00,941.00,940.206073843827445709,47614,1229,44766972.00,9514,19.98,17.50,0.20
4-December-2017,945.00,960.40,931.00,941.60,945.788445104960059446,53830,1272,50911792.00,11511,21.38,29.40,-3.40
1-December-2017,967.00,978.95,940.00,943.95,955.908612426122496986,34009,1097,32509496.00,7364,21.65,38.95,-23.05
30-November-2017,972.00,984.75,961.30,966.45,973.545528197541301208,28389,748,27637984.00,9205,32.42,23.45,-5.55
29-November-2017,994.35,999.00,977.70,980.60,987.464562451126750550,28134,718,27781328.00,4844,17.22,21.30,-13.75
28-November-2017,998.00,1004.45,973.90,984.55,992.189931856630144350,63249,1560,62755021.00,12077,19.09,30.55,-13.45
27-November-2017,976.05,998.00,975.20,991.20,989.940275836928124430,49377,1353,48880281.00,5687,11.52,22.80,15.15
24-November-2017,975.55,994.00,970.10,976.85,982.524793844504359617,63423,1583,62314670.00,11548,18.21,23.90,1.30
23-November-2017,976.00,985.00,960.10,974.10,974.012568210844072913,34452,803,33556681.00,5189,15.06,24.90,-1.90
22-November-2017,970.95,990.00,970.95,976.45,981.285753676470588235,65280,1402,64058334.00,6234,9.55,19.05,5.50
21-November-2017,1001.00,1001.00,966.60,970.95,975.147830949437871563,33978,841,33133573.00,9469,27.87,34.40,-30.05
20-November-2017,942.00,985.00,941.00,981.00,971.607381833712984054,84288,2081,81894843.00,14757,17.51,44.00,39.00
17-November-2017,953.90,968.00,946.35,950.60,961.141032944384349017,156233,2494,150161947.00,13825,8.85,21.65,-3.30
16-November-2017,924.00,947.50,924.00,941.60,941.179400170942351605,78389,1746,73778112.00,11308,14.43,23.50,17.60
15-November-2017,926.85,942.00,915.45,918.80,927.722010643395798128,39649,975,36783250.00,5928,14.95,26.55,-8.05
14-November-2017,927.00,944.80,920.50,923.70,931.869885018599932363,47312,1044,44088628.00,15106,31.93,24.30,-3.30
13-November-2017,942.00,956.15,925.25,927.50,934.097688778111369172,35306,984,32979253.00,7132,20.20,30.90,-14.50
10-November-2017,960.25,960.25,940.00,946.10,950.008298676027318859,52418,1252,49797535.00,11139,21.25,20.25,-14.15
9-November-2017,965.25,979.55,948.25,960.25,961.401604266093074320,44631,1089,42908315.00,8899,19.94,31.30,-5.00
8-November-2017,971.00,984.00,941.80,958.50,968.537536735239113010,48659,1373,47128068.00,8697,17.87,42.20,-12.50
7-November-2017,970.00,1003.90,952.00,967.60,981.615980720310617217,186725,4534,183292244.00,18721,10.03,51.90,-2.40
6-November-2017,971.00,977.25,957.00,963.85,965.630714238138584844,45041,1179,43492973.00,6342,14.08,20.25,-7.15
3-November-2017,956.10,983.05,955.25,971.50,972.145127269433337215,77277,1989,75124459.00,15248,19.73,27.80,15.40
2-November-2017,965.05,975.00,943.40,953.90,960.306387161959202992,109861,2824,105500220.00,23061,20.99,31.60,-11.15
1-November-2017,893.30,972.00,893.30,963.35,944.084038007855907678,336562,8417,317742812.00,41536,12.34,78.70,70.05
31-October-2017,900.90,901.60,888.55,892.50,893.591578654808226792,14392,394,12860570.00,3291,22.87,13.05,-8.40
30-October-2017,908.00,909.30,894.20,898.00,901.799077888035948324,42728,951,38532071.00,8005,18.73,15.10,-10.00
27-October-2017,879.95,909.55,877.00,900.30,895.420874811463046757,82875,1813,74208005.00,18441,22.25,32.55,20.35
26-October-2017,894.50,894.50,869.05,872.45,875.490999003146928324,51161,904,44790995.00,21306,41.65,25.45,-22.05
25-October-2017,912.00,921.00,880.00,887.95,893.258885378292276833,76277,2148,68135108.00,16871,22.12,41.00,-24.05
24-October-2017,918.00,918.00,892.05,901.45,901.250548067554400779,49264,1421,44399207.00,8253,16.75,25.95,-16.55
23-October-2017,893.00,912.90,890.10,906.35,899.093397684853512310,53042,1495,47689712.00,11643,21.95,22.80,13.35
19-October-2017,887.15,900.95,887.00,892.50,894.713568497336942285,22906,560,20494309.00,6559,28.63,13.95,5.35
18-October-2017,850.00,890.40,850.00,884.55,880.829664827504957882,101858,2589,89719548.00,18056,17.73,40.40,34.55
17-October-2017,853.25,865.00,852.60,861.00,859.009258467937213343,35103,865,30153802.00,9262,26.39,12.40,7.75
16-October-2017,849.00,867.00,849.00,855.50,857.839943385430782666,33207,958,28486291.00,5872,17.68,18.00,6.50
13-October-2017,855.00,856.00,841.90,847.70,848.473225974554189915,78677,1210,66755328.00,16458,20.92,14.10,-7.30
12-October-2017,849.40,853.55,828.55,845.85,841.857048892786669590,54732,1382,46076520.00,8645,15.80,25.00,-3.55
11-October-2017,870.30,876.75,835.55,840.30,851.110463251800239060,68602,1548,58387880.00,14159,20.64,41.20,-30.00
10-October-2017,855.00,876.20,852.00,868.75,868.101319615298590919,125188,2110,108675868.00,49964,39.91,24.20,13.75
9-October-2017,853.00,869.20,848.00,851.30,856.705695935809045395,59323,1635,50822352.00,8045,13.56,21.20,-1.70
6-October-2017,854.90,858.35,844.40,848.05,852.322928644332760558,77401,1782,65970647.00,13721,17.73,13.95,-6.85
5-October-2017,815.00,848.00,804.15,837.60,831.896498912038550256,107081,2800,89080309.00,17119,15.99,43.85,22.60
4-October-2017,810.15,820.00,804.65,815.95,813.880544712562100780,45088,1383,36696246.00,8491,18.83,15.35,5.80
3-October-2017,815.00,827.75,802.80,806.20,814.152840978969376460,32524,1013,26479507.00,4372,13.44,24.95,-8.80
29-September-2017,811.00,836.95,810.35,813.65,823.894392544555802457,88204,2188,72670781.00,16773,19.02,26.60,2.65
28-September-2017,782.00,814.20,782.00,810.65,803.188432942522161853,69940,1954,56174999.00,6593,9.43,32.20,28.65
27-September-2017,817.00,822.00,777.35,785.95,793.160513683998894222,79582,2107,63121300.00,11062,13.90,44.65,-31.05
26-September-2017,805.00,817.30,774.15,813.70,797.524065183178277586,100394,2481,80066631.00,9753,9.71,43.15,8.70
25-September-2017,810.55,830.00,773.85,796.20,792.936093716719914802,117375,2891,93070874.00,9141,7.79,56.15,-14.35
22-September-2017,850.20,859.50,810.00,827.10,833.795820039318057301,62058,2008,51743701.00,11299,18.21,49.50,-23.10
21-September-2017,866.00,876.35,846.15,861.55,858.709906324126562939,49746,1427,42717383.00,3898,7.84,30.20,-4.45
20-September-2017,869.00,890.15,868.85,871.30,877.218453760269643985,28482,866,24984936.00,7284,25.57,21.30,2.30
19-September-2017,887.00,892.85,878.80,883.15,885.437496243764649317,66556,804,58931178.00,43956,66.04,14.05,-3.85
18-September-2017,882.50,899.00,882.40,885.30,890.063556116015132408,31720,914,28232816.00,6026,19.00,16.60,2.80
15-September-2017,892.00,897.80,877.45,880.55,886.348929872495446265,43920,1405,38928445.00,4378,9.97,20.35,-11.45
14-September-2017,894.00,906.60,887.45,895.35,897.897262525909513258,69955,2091,62812403.00,16513,23.61,19.15,1.35
13-September-2017,900.00,914.65,881.25,886.80,897.383443552196504487,50808,1468,45594258.00,7540,14.84,33.40,-13.20
12-September-2017,901.00,918.35,893.05,908.35,909.969538700003369612,89031,2636,81015498.00,9017,10.13,25.30,7.35
11-September-2017,889.25,912.70,884.25,899.85,902.026220555336228451,91188,2818,82253967.00,14304,15.69,28.45,10.60
8-September-2017,901.85,901.85,871.95,884.50,885.448839358521337319,91975,2345,81439157.00,17982,19.55,29.90,-17.35
7-September-2017,855.50,898.15,855.50,893.40,885.798092457758161413,230873,6132,204506863.00,32686,14.16,42.65,37.90
6-September-2017,850.05,865.00,843.00,856.15,857.550619039847047028,85778,2470,73558977.00,15494,18.06,22.00,6.10
5-September-2017,865.00,869.40,849.55,853.15,858.055800123571207908,181272,4532,155541491.00,24936,13.76,19.85,-11.85
4-September-2017,811.50,864.00,802.55,857.85,845.508267667486840875,642140,15130,542934679.00,71052,11.06,61.45,46.35
1-September-2017,775.00,814.80,775.00,811.50,802.775170297177932479,106872,3160,85794188.00,21179,19.82,39.80,36.50
31-August-2017,769.95,781.95,763.00,776.55,772.473100388241819190,46878,1614,36211994.00,,,18.95,6.60
30-August-2017,761.00,777.70,758.00,764.25,768.612034616653554297,39403,1398,30285620.00,9233,23.43,19.70,3.25
29-August-2017,759.10,790.15,751.90,756.45,772.789596359840692359,98677,3534,76256559.00,10645,10.79,38.25,-2.65
28-August-2017,737.40,771.75,737.40,764.30,756.979286169534735500,37656,1257,28504812.00,12016,31.91,34.35,26.90
24-August-2017,740.00,745.00,730.00,732.80,735.528809690364861382,27161,810,19977698.00,8077,29.74,15.00,-7.20
23-August-2017,732.00,750.20,732.00,737.50,741.439798794192144411,28031,924,20783299.00,4535,16.18,18.20,5.50
22-August-2017,753.60,757.50,726.10,729.60,736.420457055892388129,40739,1286,30001033.00,5939,14.58,31.40,-24.00
21-August-2017,774.95,781.65,742.85,745.15,758.720884774959960654,79297,2339,60164290.00,13409,16.91,38.80,-29.80
18-August-2017,750.80,799.00,750.00,774.80,780.974180218966551918,334937,9766,261577149.00,47731,14.25,49.00,24.00
17-August-2017,742.05,753.75,738.20,745.75,746.054762228568838115,22059,791,16457222.00,2914,13.21,15.55,3.70
16-August-2017,735.65,749.60,730.30,739.10,741.071791040129510289,32121,1188,23803967.00,5959,18.55,19.30,3.45
14-August-2017,731.00,740.95,723.90,730.30,732.110992160790137099,28957,1240,21199738.00,6610,22.83,17.05,-0.70
11-August-2017,717.00,735.10,686.20,719.45,711.617609797297297297,61568,2150,43812873.00,9009,14.63,48.90,2.45
10-August-2017,777.05,778.40,713.50,723.35,742.669125127161749745,74708,2262,55483325.00,17692,23.68,64.90,-53.70
9-August-2017,776.00,800.00,757.05,779.70,787.859729279644732909,70257,2967,55352661.00,7175,10.21,42.95,3.70
8-August-2017,779.00,784.00,766.15,774.70,772.830120111694523494,74847,1820,57844016.00,26340,35.19,17.85,-4.30
7-August-2017,775.00,781.00,771.00,776.75,775.480204570651979542,27961,883,21683202.00,9783,34.99,10.00,1.75
4-August-2017,765.35,778.70,762.00,769.05,771.238818411524134517,38389,1295,29607087.00,7176,18.69,16.70,3.70
3-August-2017,778.00,778.00,756.60,761.65,763.465864618060588491,62091,1792,47404359.00,19193,30.91,21.40,-16.35
2-August-2017,792.55,797.80,774.30,776.70,783.542980990181742218,38296,1528,30006562.00,8619,22.51,23.50,-15.85
1-August-2017,804.95,804.95,786.20,789.55,792.986779319704066891,22843,848,18114197.00,5079,22.23,18.75,-15.40
31-July-2017,790.00,806.05,787.35,793.55,796.625738637611756694,91046,2141,72529587.00,22794,25.04,18.70,3.55
28-July-2017,793.00,800.00,778.95,787.65,789.360361032373564075,40218,1275,31746495.00,10491,26.09,21.05,-5.35
27-July-2017,807.00,813.85,782.00,785.30,792.164140205762723450,117028,2464,92705385.00,57193,48.87,31.85,-21.70
26-July-2017,806.10,816.70,795.50,805.30,808.563396001785802867,80636,2579,65199318.00,19766,24.51,21.20,-0.80
25-July-2017,811.90,813.00,799.50,807.65,806.385626708028657951,40617,1290,32752965.00,6983,17.19,13.50,-4.25
24-July-2017,802.00,818.40,801.20,807.65,810.587631516130809202,54461,1963,44145413.00,10454,19.20,17.20,5.65
21-July-2017,810.00,816.10,792.35,801.85,802.309453772005249581,44194,1621,35457264.00,11137,25.20,23.75,-8.15
20-July-2017,804.95,820.95,795.85,808.50,811.754819825529806285,86777,2672,70441648.00,20404,23.51,25.10,3.55
19-July-2017,803.95,806.65,793.20,796.40,800.896984856311682662,36781,1037,29457792.00,16023,43.56,13.45,-7.55
18-July-2017,798.85,813.05,791.80,795.90,802.072150460471235498,66888,2129,53649002.00,15851,23.70,21.25,-2.95
17-July-2017,790.00,814.80,780.65,800.70,804.908522967344721434,66268,2562,53339678.00,7523,11.35,34.15,10.70
14-July-2017,808.00,808.50,788.70,793.40,794.773212576393490906,40743,1699,32381445.00,9791,24.03,19.80,-14.60
13-July-2017,815.00,819.25,802.20,805.55,807.358277426142145111,57983,2925,46813055.00,18207,31.40,17.05,-9.45
12-July-2017,803.80,809.00,791.20,801.85,799.472609324979661697,94649,3237,75669283.00,16351,17.28,17.80,-1.95
11-July-2017,815.00,826.95,785.15,789.50,809.002223514963480059,77355,2534,62580367.00,14326,18.52,41.80,-25.50
10-July-2017,816.00,829.00,812.00,814.60,817.884665912254002939,76881,1890,62879791.00,16638,21.64,17.00,-1.40
7-July-2017,818.00,828.90,805.05,808.05,816.887668030391583869,85550,2791,69884740.00,8591,10.04,23.85,-9.95
6-July-2017,818.80,839.80,806.60,819.05,827.991774128954745694,249700,7257,206749546.00,28801,11.53,33.20,0.25
5-July-2017,772.00,818.50,757.35,814.90,798.780111216601112166,552975,13260,441705432.00,132463,23.95,61.15,42.90
4-July-2017,771.00,781.80,763.00,765.70,770.905440194636188751,70696,2337,54499931.00,8836,12.50,18.80,-5.30
3-July-2017,729.90,771.00,725.50,766.95,758.790924185971164749,148152,4789,112416393.00,20251,13.67,45.50,37.05
30-June-2017,720.00,734.40,711.00,723.25,723.845704915720431624,56716,1846,41053633.00,5123,9.03,23.40,3.25
29-June-2017,715.00,728.00,711.10,719.10,718.644036332294636345,30166,1064,21678616.00,7754,25.70,16.90,4.10
28-June-2017,721.00,721.00,701.70,713.55,712.672616499259015313,60730,2266,43280608.00,8233,13.56,19.30,-7.45
27-June-2017,729.90,729.90,693.00,699.25,703.232896057713575961,58773,1670,41331107.00,14065,23.93,36.90,-30.65
23-June-2017,731.50,735.00,709.00,712.70,719.928089106976138263,46057,1523,33157728.00,6958,15.11,26.00,-18.80
22-June-2017,749.00,751.60,726.80,731.50,740.195992281430903963,33685,1439,24933502.00,5465,16.22,24.80,-17.50
21-June-2017,723.00,752.55,723.00,743.20,744.930079612322602976,60669,2349,45194163.00,7917,13.05,29.55,20.20
20-June-2017,748.00,748.00,732.00,736.85,739.748468144503063710,42269,1462,31268428.00,8720,20.63,16.00,-11.15
19-June-2017,745.00,748.35,728.20,731.15,736.232712346068834859,38004,1392,27979788.00,9056,23.83,20.15,-13.85
16-June-2017,730.00,749.45,730.00,739.10,743.263361487685428348,84534,2865,62831025.00,14781,17.49,19.45,9.10
15-June-2017,725.00,738.50,719.85,729.80,730.383315783315783315,42735,1489,31212931.00,10875,25.45,18.65,4.80
14-June-2017,710.00,729.90,704.30,722.55,714.612918018907859460,141740,4066,101289235.00,14325,10.11,25.60,12.55
13-June-2017,722.60,746.80,719.00,730.65,736.280378211899837824,134422,4137,98972281.00,24500,18.23,27.80,8.05
12-June-2017,731.05,742.00,714.95,718.05,727.428062793332254410,37074,1330,26968668.00,6007,16.20,27.05,-13.00
9-June-2017,731.50,736.00,726.00,730.70,729.680234997901804448,23830,776,17388280.00,3320,13.93,10.00,-0.80
